"Journal Data Filtered By:  Selected Categories: BUSINESS, FINANCE;CARDIAC & CARDIOVASCULAR SYSTEMS;CELL & TISSUE ENGINEERING Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Maliye Dergisi","MALIYE DERG","1300-3623","1300-3623","BUSINESS, FINANCE - ESCI","74","0.1","N/A","0.01","0"%,
"Actualidad Contable Faces","ACTUAL CONTAB FACES","1316-8533","1316-8533","BUSINESS, FINANCE - ESCI","23","<0.1","N/A","0.01","53.85"%,
"Revista Contabilidade e Controladoria-RC C","REV CONTAB CONTROL-R","1984-6266","1984-6266","BUSINESS, FINANCE - ESCI","25","<0.1","N/A","0.01","0"%,
"Revista de Gestao Financas e Contabilidade","REV GEST FINANC CONT","2238-5320","2238-5320","BUSINESS, FINANCE - ESCI","39","<0.1","N/A","0.01","66.67"%,
"Japanese Accounting Review","JPN ACCOUNT REV","2185-4785","2185-4793","BUSINESS, FINANCE - ESCI","4","<0.1","N/A","0","100"%,
"Journal fur Hypertonie","J HYPERTON","1028-2327","1680-9378","CARDIAC & CARDIOVASCULAR SYSTEMS - ESCI","3","<0.1","N/A","0","0"%,
"Journal of Accounting Literature","J ACCOUNT LIT","0737-4607","2452-1469","BUSINESS, FINANCE - ESCI","814","N/A","N/A","1.02","7.14"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
