"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"International Journal of Physiotherapy","INT J PHYSIOTHER","2349-5987","2348-8336","ORTHOPEDICS - ESCI","192","0.2","N/A","0.08","96"%,
"Osteologie","OSTEOLOGIE","1019-1291","2567-5818","ORTHOPEDICS - ESCI","67","0.2","N/A","0.08","3.8"%,
"Pathology and Laboratory Medicine International","PATHOL LAB MED INT","N/A","1179-2698","PATHOLOGY - ESCI","62","0.2","N/A","0.07","90.91"%,
"AJSP-Reviews and Reports","AJSP-REV REP","2381-5949","2381-652X","PATHOLOGY - ESCI","88","0.2","N/A","0.03","8.7"%,
"Optica Pura y Aplicada","OPT PURA APL","0030-3917","2171-8814","OPTICS - ESCI","128","0.2","N/A","0.03","83.33"%,
"Revista ORL","REV ORL","N/A","2444-7986","OTORHINOLARYNGOLOGY - ESCI","30","0.2","N/A","0.03","86.73"%,
"ORNITOLOGIA NEOTROPICAL","ORNITOL NEOTROP","1075-4377","1075-4377","ORNITHOLOGY - SCIE","526","0.1","Q4","0.16","0"%,
"Operative Techniques in Orthopaedics","OPER TECH ORTHOP","1048-6666","1558-3848","ORTHOPEDICS - ESCI","258","0.1","N/A","0.09","1.18"%,
"Korean Journal of Optics and Photonics","KOREAN J OPT PHOTONI","1225-6285","2287-321X","OPTICS - ESCI","49","0.1","N/A","0.07","0"%,
"Acta Oto-Laryngologica Case Reports","ACTA OTO-LARYNGOL CA","2377-2484","2377-2484","OTORHINOLARYNGOLOGY - ESCI","31","0.1","N/A","0.06","100"%,
"ENT Updates","ENT UPDATES","2149-7109","2149-6498","OTORHINOLARYNGOLOGY - ESCI","45","0.1","N/A","0.06","88.89"%,
"Indian Journal of Otology","INDIAN J OTOL","0971-7749","2249-9520","OTORHINOLARYNGOLOGY - ESCI","177","0.1","N/A","0.06","0"%,
"Bangladesh Journal of Otorhinolaryngology","BANGLADESH J OTORHIN","1728-8835","2304-6244","OTORHINOLARYNGOLOGY - ESCI","47","0.1","N/A","0.03","11.84"%,
"Pathologia","PATHOLOGIA","2306-8027","2310-1237","PATHOLOGY - ESCI","31","0.1","N/A","0.03","100"%,
"Frontiera ORL","FRONT ORL","2038-4793","2038-4785","OTORHINOLARYNGOLOGY - ESCI","2","<0.1","N/A","0.03","0"%,
"Optics Continuum","OPT CONTINUUM","N/A","2770-0208","OPTICS - ESCI","69","N/A","N/A","N/A","98.52"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
