"Journal Data Filtered By:  Selected Categories: ONCOLOGY;OPERATIONS RESEARCH & MANAGEMENT SCIENCE;OPHTHALMOLOGY Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold
"Operations Research and Decisions","OPER RES DECIS","2081-8858","2081-8858","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - ESCI","107","0.4","N/A","0.08","89.53"%,
"Middle East Journal of Cancer","MIDDLE EAST J CANCER","2008-6709","2008-6687","ONCOLOGY - ESCI","200","0.4","N/A","0.06","0"%,
"Open Ophthalmology Journal","OPEN OPHTHALMOL J","1874-3641","1874-3641","OPHTHALMOLOGY - ESCI","497","0.3","N/A","0.14","95.65"%,
"Nepalese Journal of Ophthalmology","NEPAL J OPHTHALMOL","2072-6805","2091-0320","OPHTHALMOLOGY - ESCI","326","0.3","N/A","0.1","73.57"%,
"Eye Reports","EYE REP","2039-4748","2039-4756","OPHTHALMOLOGY - ESCI","13","0.3","N/A","0.06","0"%,
"Onkologie","ONKOLOGIE-GER","2731-7226","2731-7234","ONCOLOGY - SCIE","201","0.3","Q4","0.05","6.86"%,
"Turk Onkoloji Dergisi-Turkish Journal of Oncology","TURK ONCOL DERG","1300-7467","1300-7467","ONCOLOGY - ESCI","114","0.3","N/A","0.04","99.51"%,
"International Journal of Surgery-Oncology","INT J SURG-ONCOL","2471-3864","2471-3864","ONCOLOGY - ESCI","103","0.3","N/A","0.03","97.62"%,
"Pacific Journal of Optimization","PAC J OPTIM","1348-9151","1348-9151","OPERATIONS RESEARCH & MANAGEMENT SCIENCE - SCIE","457","0.2","Q4","0.11","0"%,
"Journal of the Egyptian Ophthalmological Society","J EGYPT OPHTHALMOL","2090-0686","2314-6648","OPHTHALMOLOGY - ESCI","33","0.2","N/A","0.06","90"%,
"Indian Journal of Medical and Paediatric Oncology","INDIAN J MED PAEDIAT","0971-5851","0975-2129","ONCOLOGY - ESCI","775","0.2","N/A","0.04","99.35"%,
"Revista Colombiana de Cancerologia","REV COLOMB CANCEROL","0123-9015","2346-0199","ONCOLOGY - ESCI","73","0.2","N/A","0.03","73.26"%,
"Uroonkoloji Bulteni-Bulletin of Urooncology","UROONKOLOJI BUL","2147-2270","2147-2270","ONCOLOGY - ESCI","33","0.2","N/A","0.03","100"%,
"Psycho-Oncologie","PSYCHO-ONCOLOGIE","1778-3798","1778-381X","ONCOLOGY - SCIE","71","0.2","Q4","0.02","5.33"%,
"Spektrum der Augenheilkunde","SPEKTRUM AUGENHEILKD","0930-4282","1613-7523","OPHTHALMOLOGY - ESCI","44","0.1","N/A","0.05","34.29"%,
"Journal of the Korean Ophthalmological Society","J KOR OPHTHALMOL SOC","0378-6471","2092-9374","OPHTHALMOLOGY - ESCI","461","0.1","N/A","0.04","99.67"%,
"Clinical Cancer Investigation Journal","CLIN CANCER INVESTIG","2278-0513","2278-0513","ONCOLOGY - ESCI","154","0.1","N/A","0.03","25.18"%,
"Onkourologiya","ONKOUROLOGIYA","1726-9776","1996-1812","ONCOLOGY - ESCI","63","0.1","N/A","0.03","94.81"%,
"Onkologija","ONKOLOGIJA","1408-1741","1581-3215","ONCOLOGY - ESCI","14","0.1","N/A","0.02","0"%,
"Gaceta Mexicana de Oncologia","GAC MEX ONCOL","1665-9201","1665-9201","ONCOLOGY - ESCI","58","0.1","N/A","0.01","97.67"%,
"Augenheilkunde Up2date","AUGENHEILKUND UP2DAT","1616-9719","1616-9735","OPHTHALMOLOGY - ESCI","5","<0.1","N/A","0.05","0"%,
"Journal of Pediatric Hematology-Oncology Nursing","J PEDIAT HEMAT ONC N","2752-7530","2752-7549","ONCOLOGY - SCIE","12","N/A","N/A","0.29","2.56"%,

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
